 -14.31000   0.14680E-06  -0.32937E-09  -0.63400E-10  -0.30771E-10  -0.30771E-10  -0.20443E-09
 -14.30000   0.83883E-07  -0.18880E-09  -0.36252E-10  -0.17594E-10  -0.17594E-10  -0.11736E-09
 -14.29000   0.84540E-07  -0.19044E-09  -0.36506E-10  -0.17731E-10  -0.17731E-10  -0.11847E-09
 -14.28000   0.85205E-07  -0.19209E-09  -0.36763E-10  -0.17870E-10  -0.17870E-10  -0.11959E-09
 -14.27000   0.85876E-07  -0.19377E-09  -0.37022E-10  -0.18010E-10  -0.18010E-10  -0.12073E-09
 -14.26000   0.86555E-07  -0.19546E-09  -0.37283E-10  -0.18151E-10  -0.18151E-10  -0.12188E-09
 -14.25000   0.87242E-07  -0.19717E-09  -0.37546E-10  -0.18294E-10  -0.18294E-10  -0.12304E-09
 -14.24000   0.87935E-07  -0.19891E-09  -0.37812E-10  -0.18438E-10  -0.18438E-10  -0.12422E-09
 -14.23000   0.88637E-07  -0.20066E-09  -0.38080E-10  -0.18584E-10  -0.18584E-10  -0.12541E-09
 -14.22000   0.89346E-07  -0.20243E-09  -0.38350E-10  -0.18732E-10  -0.18732E-10  -0.12662E-09
 -14.21000   0.90063E-07  -0.20422E-09  -0.38623E-10  -0.18881E-10  -0.18881E-10  -0.12784E-09
 -14.20000   0.90788E-07  -0.20604E-09  -0.38899E-10  -0.19031E-10  -0.19031E-10  -0.12907E-09
 -14.19000   0.91521E-07  -0.20787E-09  -0.39176E-10  -0.19184E-10  -0.19184E-10  -0.13033E-09
 -14.18000   0.92262E-07  -0.20972E-09  -0.39456E-10  -0.19338E-10  -0.19338E-10  -0.13159E-09
 -14.17000   0.93011E-07  -0.21160E-09  -0.39739E-10  -0.19493E-10  -0.19493E-10  -0.13288E-09
 -14.16000   0.93769E-07  -0.21350E-09  -0.40024E-10  -0.19651E-10  -0.19651E-10  -0.13418E-09
 -14.15000   0.94535E-07  -0.21542E-09  -0.40312E-10  -0.19810E-10  -0.19810E-10  -0.13549E-09
 -14.14000   0.95310E-07  -0.21737E-09  -0.40602E-10  -0.19970E-10  -0.19970E-10  -0.13682E-09
 -14.13000   0.96093E-07  -0.21933E-09  -0.40895E-10  -0.20133E-10  -0.20133E-10  -0.13817E-09
 -14.12000   0.96885E-07  -0.22132E-09  -0.41191E-10  -0.20297E-10  -0.20297E-10  -0.13954E-09
 -14.11000   0.97687E-07  -0.22334E-09  -0.41489E-10  -0.20464E-10  -0.20464E-10  -0.14092E-09
 -14.10000   0.98497E-07  -0.22537E-09  -0.41790E-10  -0.20632E-10  -0.20632E-10  -0.14232E-09
 -14.09000   0.99317E-07  -0.22743E-09  -0.42093E-10  -0.20801E-10  -0.20801E-10  -0.14374E-09
 -14.08000   0.10015E-06  -0.22952E-09  -0.42399E-10  -0.20973E-10  -0.20973E-10  -0.14517E-09
 -14.07000   0.10098E-06  -0.23163E-09  -0.42708E-10  -0.21147E-10  -0.21147E-10  -0.14663E-09
 -14.06000   0.10183E-06  -0.23377E-09  -0.43020E-10  -0.21323E-10  -0.21323E-10  -0.14810E-09
 -14.05000   0.10269E-06  -0.23593E-09  -0.43334E-10  -0.21500E-10  -0.21500E-10  -0.14959E-09
 -14.04000   0.10356E-06  -0.23812E-09  -0.43652E-10  -0.21680E-10  -0.21680E-10  -0.15111E-09
 -14.03000   0.10444E-06  -0.24033E-09  -0.43972E-10  -0.21862E-10  -0.21862E-10  -0.15264E-09
 -14.02000   0.10533E-06  -0.24257E-09  -0.44295E-10  -0.22045E-10  -0.22045E-10  -0.15419E-09
 -14.01000   0.10622E-06  -0.24484E-09  -0.44621E-10  -0.22231E-10  -0.22231E-10  -0.15576E-09
 -14.00000   0.10713E-06  -0.24714E-09  -0.44950E-10  -0.22419E-10  -0.22419E-10  -0.15735E-09
 -13.99000   0.10805E-06  -0.24946E-09  -0.45281E-10  -0.22609E-10  -0.22609E-10  -0.15896E-09
 -13.98000   0.10898E-06  -0.25181E-09  -0.45616E-10  -0.22801E-10  -0.22801E-10  -0.16060E-09
 -13.97000   0.10992E-06  -0.25420E-09  -0.45954E-10  -0.22996E-10  -0.22996E-10  -0.16225E-09
 -13.96000   0.11088E-06  -0.25661E-09  -0.46295E-10  -0.23192E-10  -0.23192E-10  -0.16393E-09
 -13.95000   0.11184E-06  -0.25905E-09  -0.46639E-10  -0.23391E-10  -0.23391E-10  -0.16563E-09
 -13.94000   0.11282E-06  -0.26152E-09  -0.46985E-10  -0.23593E-10  -0.23593E-10  -0.16735E-09
 -13.93000   0.11380E-06  -0.26402E-09  -0.47336E-10  -0.23796E-10  -0.23796E-10  -0.16909E-09
 -13.92000   0.11480E-06  -0.26655E-09  -0.47689E-10  -0.24002E-10  -0.24002E-10  -0.17086E-09
 -13.91000   0.11581E-06  -0.26912E-09  -0.48045E-10  -0.24211E-10  -0.24211E-10  -0.17265E-09
 -13.90000   0.11684E-06  -0.27171E-09  -0.48405E-10  -0.24421E-10  -0.24421E-10  -0.17446E-09
 -13.89000   0.11787E-06  -0.27434E-09  -0.48768E-10  -0.24635E-10  -0.24635E-10  -0.17630E-09
 -13.88000   0.11892E-06  -0.27700E-09  -0.49134E-10  -0.24850E-10  -0.24850E-10  -0.17817E-09
 -13.87000   0.11998E-06  -0.27970E-09  -0.49503E-10  -0.25069E-10  -0.25069E-10  -0.18006E-09
 -13.86000   0.12106E-06  -0.28243E-09  -0.49876E-10  -0.25290E-10  -0.25290E-10  -0.18197E-09
 -13.85000   0.12214E-06  -0.28519E-09  -0.50252E-10  -0.25513E-10  -0.25513E-10  -0.18391E-09
 -13.84000   0.12324E-06  -0.28799E-09  -0.50631E-10  -0.25740E-10  -0.25740E-10  -0.18588E-09
 -13.83000   0.12436E-06  -0.29082E-09  -0.51014E-10  -0.25969E-10  -0.25969E-10  -0.18787E-09
 -13.82000   0.12548E-06  -0.29369E-09  -0.51400E-10  -0.26200E-10  -0.26200E-10  -0.18989E-09
 -13.81000   0.12663E-06  -0.29660E-09  -0.51790E-10  -0.26435E-10  -0.26435E-10  -0.19194E-09
 -13.80000   0.12778E-06  -0.29955E-09  -0.52183E-10  -0.26672E-10  -0.26672E-10  -0.19402E-09
 -13.79000   0.12895E-06  -0.30253E-09  -0.52580E-10  -0.26912E-10  -0.26912E-10  -0.19612E-09
 -13.78000   0.13014E-06  -0.30555E-09  -0.52980E-10  -0.27155E-10  -0.27155E-10  -0.19826E-09
 -13.77000   0.13133E-06  -0.30861E-09  -0.53384E-10  -0.27401E-10  -0.27401E-10  -0.20042E-09
 -13.76000   0.13255E-06  -0.31171E-09  -0.53792E-10  -0.27650E-10  -0.27650E-10  -0.20262E-09
