  -2.48000   0.12815E+02   0.21031E+01   0.13861E+01   0.96336E-01   0.38258E+00   0.23489E+00   0.23489E+00   0.34489E+00   0.98621E-01   0.62519E-01   0.81219E-01   0.55018E-01   0.55018E-01   0.58650E-01   0.24894E-01
  -2.47000   0.12853E+02   0.20961E+01   0.13967E+01   0.95337E-01   0.37973E+00   0.23275E+00   0.23275E+00   0.34767E+00   0.10312E+00   0.62441E-01   0.82164E-01   0.55631E-01   0.55631E-01   0.58766E-01   0.25527E-01
  -2.46000   0.12890E+02   0.20867E+01   0.14074E+01   0.94205E-01   0.37586E+00   0.23047E+00   0.23047E+00   0.34992E+00   0.10785E+00   0.62364E-01   0.83112E-01   0.56254E-01   0.56254E-01   0.58872E-01   0.26183E-01
  -2.45000   0.12925E+02   0.20751E+01   0.14185E+01   0.92962E-01   0.37110E+00   0.22805E+00   0.22805E+00   0.35165E+00   0.11285E+00   0.62287E-01   0.84080E-01   0.56888E-01   0.56888E-01   0.58969E-01   0.26862E-01
  -2.44000   0.12959E+02   0.20617E+01   0.14299E+01   0.91632E-01   0.36562E+00   0.22552E+00   0.22552E+00   0.35284E+00   0.11812E+00   0.62211E-01   0.85080E-01   0.57532E-01   0.57532E-01   0.59058E-01   0.27567E-01
  -2.43000   0.12992E+02   0.20469E+01   0.14418E+01   0.90237E-01   0.35957E+00   0.22288E+00   0.22288E+00   0.35349E+00   0.12369E+00   0.62137E-01   0.86127E-01   0.58186E-01   0.58186E-01   0.59138E-01   0.28298E-01
  -2.42000   0.13025E+02   0.20309E+01   0.14541E+01   0.88798E-01   0.35309E+00   0.22015E+00   0.22015E+00   0.35362E+00   0.12955E+00   0.62066E-01   0.87232E-01   0.58851E-01   0.58851E-01   0.59212E-01   0.29058E-01
  -2.41000   0.13057E+02   0.20140E+01   0.14671E+01   0.87335E-01   0.34633E+00   0.21733E+00   0.21733E+00   0.35322E+00   0.13575E+00   0.61998E-01   0.88405E-01   0.59526E-01   0.59526E-01   0.59278E-01   0.29847E-01
  -2.40000   0.13090E+02   0.19966E+01   0.14806E+01   0.85866E-01   0.33941E+00   0.21443E+00   0.21443E+00   0.35231E+00   0.14228E+00   0.61934E-01   0.89653E-01   0.60211E-01   0.60211E-01   0.59339E-01   0.30668E-01
  -2.39000   0.13124E+02   0.19789E+01   0.14947E+01   0.84404E-01   0.33245E+00   0.21147E+00   0.21147E+00   0.35090E+00   0.14918E+00   0.61873E-01   0.90983E-01   0.60906E-01   0.60906E-01   0.59394E-01   0.31523E-01
  -2.38000   0.13159E+02   0.19612E+01   0.15094E+01   0.82963E-01   0.32554E+00   0.20845E+00   0.20845E+00   0.34901E+00   0.15645E+00   0.61816E-01   0.92398E-01   0.61611E-01   0.61611E-01   0.59444E-01   0.32414E-01
  -2.37000   0.13195E+02   0.19437E+01   0.15248E+01   0.81552E-01   0.31876E+00   0.20538E+00   0.20538E+00   0.34667E+00   0.16413E+00   0.61764E-01   0.93900E-01   0.62326E-01   0.62326E-01   0.59489E-01   0.33343E-01
  -2.36000   0.13232E+02   0.19266E+01   0.15409E+01   0.80178E-01   0.31219E+00   0.20228E+00   0.20228E+00   0.34389E+00   0.17222E+00   0.61716E-01   0.95489E-01   0.63050E-01   0.63050E-01   0.59530E-01   0.34312E-01
  -2.35000   0.13271E+02   0.19100E+01   0.15575E+01   0.78848E-01   0.30588E+00   0.19915E+00   0.19915E+00   0.34071E+00   0.18075E+00   0.61673E-01   0.97161E-01   0.63783E-01   0.63783E-01   0.59566E-01   0.35325E-01
  -2.34000   0.13311E+02   0.18943E+01   0.15748E+01   0.77564E-01   0.29987E+00   0.19601E+00   0.19601E+00   0.33714E+00   0.18975E+00   0.61634E-01   0.98914E-01   0.64525E-01   0.64525E-01   0.59600E-01   0.36385E-01
  -2.33000   0.13353E+02   0.18794E+01   0.15926E+01   0.76330E-01   0.29419E+00   0.19285E+00   0.19285E+00   0.33322E+00   0.19921E+00   0.61599E-01   0.10074E+00   0.65275E-01   0.65275E-01   0.59629E-01   0.37495E-01
  -2.32000   0.13396E+02   0.18655E+01   0.16110E+01   0.75145E-01   0.28885E+00   0.18968E+00   0.18968E+00   0.32898E+00   0.20918E+00   0.61569E-01   0.10263E+00   0.66033E-01   0.66033E-01   0.59656E-01   0.38659E-01
  -2.31000   0.13442E+02   0.18528E+01   0.16298E+01   0.74009E-01   0.28388E+00   0.18653E+00   0.18653E+00   0.32444E+00   0.21965E+00   0.61542E-01   0.10458E+00   0.66798E-01   0.66798E-01   0.59679E-01   0.39880E-01
  -2.30000   0.13489E+02   0.18413E+01   0.16491E+01   0.72920E-01   0.27926E+00   0.18337E+00   0.18337E+00   0.31964E+00   0.23066E+00   0.61518E-01   0.10657E+00   0.67570E-01   0.67570E-01   0.59699E-01   0.41164E-01
