  -8.97545857910010     
 1     1     1  0.4254504699E+00    1     1    1     1
 1     2     1 -0.4338662329E-02    1     2    1     1
 1     2     2  0.1396752320E+00    1     2    1     2
 1     3     1  0.8196099107E-01    1     3    1     1
 1     3     2 -0.5115102520E-02    1     3    1     2
 1     3     3  0.1643800876E+00    1     3    1     3
 1     4     1  0.1349361209E-02    1     4    1     1
 1     4     2 -0.1734827142E-01    1     4    1     2
 1     4     3  0.5884565069E-02    1     4    1     3
 1     4     4  0.1408788322E+00    1     4    1     4
 1     5     1  0.2568170061E-02    1     5    1     1
 1     5     2 -0.1630388819E-01    1     5    1     2
 1     5     3  0.1194490413E-02    1     5    1     3
 1     5     4 -0.2166036051E-01    1     5    1     4
 1     5     5  0.9367751160E+00    1     5    1     5
 1     6     1  0.4696996781E-02    1     6    1     1
 1     6     2  0.7586730214E-02    1     6    1     2
 1     6     3 -0.1643489999E-01    1     6    1     3
 1     6     4 -0.8334492534E-02    1     6    1     4
 1     6     5 -0.2634077687E-02    1     6    1     5
 1     6     6  0.8594450985E+00    1     6    1     6
 1     7     1 -0.2377136348E-01    1     7    1     1
 1     7     2  0.5210999587E-02    1     7    1     2
 1     7     3 -0.1561434822E-01    1     7    1     3
 1     7     4  0.4561336260E-01    1     7    1     4
 1     7     5 -0.5904990183E-02    1     7    1     5
 1     7     6  0.4628976318E-03    1     7    1     6
 1     7     7  0.8892846810E+00    1     7    1     7
 1     8     1  0.2543508494E-02    1     8    1     1
 1     8     2  0.1490153176E-01    1     8    1     2
 1     8     3  0.2934803422E-02    1     8    1     3
 1     8     4  0.6811000029E-02    1     8    1     4
 1     8     5 -0.8403240553E-02    1     8    1     5
 1     8     6 -0.3885342392E-02    1     8    1     6
 1     8     7  0.1930649433E-01    1     8    1     7
 1     8     8  0.9272428509E+00    1     8    1     8
 1     9     1  0.2416769135E-01    1     9    1     1
 1     9     2  0.4680361246E-01    1     9    1     2
 1     9     3  0.1509403702E-01    1     9    1     3
 1     9     4  0.6002375208E-02    1     9    1     4
 1     9     5 -0.2045372735E-01    1     9    1     5
 1     9     6 -0.5300879978E-03    1     9    1     6
 1     9     7 -0.2818603616E-02    1     9    1     7
 1     9     8 -0.4234474150E-02    1     9    1     8
 1     9     9  0.8897073127E+00    1     9    1     9
 1    10     1  0.7447307406E-01    2     1    1     1
 1    10     2 -0.8378576624E-02    2     1    1     2
 1    10     3 -0.2640934662E-01    2     1    1     3
 1    10     4 -0.3554625092E-01    2     1    1     4
 1    10     5  0.2349005751E-01    2     1    1     5
 1    10     6  0.6635083462E-01    2     1    1     6
 1    10     7 -0.3355327680E-01    2     1    1     7
 1    10     8  0.2864999348E-01    2     1    1     8
 1    10     9 -0.1575916632E-01    2     1    1     9
 1    10    10  0.4124460885E+00    2     1    2     1
 1    11     1  0.1018686834E-01    2     2    1     1
 1    11     2  0.1015870596E-03    2     2    1     2
 1    11     3  0.2924523591E-01    2     2    1     3
 1    11     4  0.8063380135E-01    2     2    1     4
 1    11     5 -0.1323331274E-01    2     2    1     5
 1    11     6 -0.1996625457E-01    2     2    1     6
 1    11     7  0.2110010103E-01    2     2    1     7
 1    11     8 -0.6228232756E-02    2     2    1     8
 1    11     9  0.1691527344E-02    2     2    1     9
 1    11    10 -0.3129987954E-03    2     2    2     1
 1    11    11  0.1551725187E+00    2     2    2     2
 1    12     1 -0.2317454459E-01    2     3    1     1
 1    12     2  0.1027357457E-02    2     3    1     2
 1    12     3 -0.4605802876E-01    2     3    1     3
 1    12     4 -0.2344215350E-01    2     3    1     4
 1    12     5  0.1444676977E-02    2     3    1     5
 1    12     6 -0.2032431859E-01    2     3    1     6
 1    12     7  0.1214766042E-02    2     3    1     7
 1    12     8 -0.6684335224E-02    2     3    1     8
 1    12     9 -0.7784371569E-02    2     3    1     9
 1    12    10  0.9124913142E-01    2     3    2     1
 1    12    11 -0.4961496886E-03    2     3    2     2
 1    12    12  0.1195159134E+00    2     3    2     3
 1    13     1 -0.1071665775E-01    2     4    1     1
 1    13     2  0.1088404834E-01    2     4    1     2
 1    13     3  0.1025616566E-02    2     4    1     3
 1    13     4 -0.1346824634E-01    2     4    1     4
 1    13     5 -0.1299770449E-01    2     4    1     5
 1    13     6 -0.3263738394E-01    2     4    1     6
 1    13     7  0.1069608799E-01    2     4    1     7
 1    13     8 -0.1688561454E-01    2     4    1     8
 1    13     9  0.4400519017E-03    2     4    1     9
 1    13    10  0.4188311420E-02    2     4    2     1
 1    13    11 -0.1885541607E-03    2     4    2     2
 1    13    12 -0.2847128879E-02    2     4    2     3
 1    13    13  0.9408613845E-01    2     4    2     4
 1    14     1  0.9167476650E-02    2     5    1     1
 1    14     2  0.6666592632E-03    2     5    1     2
 1    14     3  0.4519919571E-02    2     5    1     3
 1    14     4  0.6382033578E-02    2     5    1     4
 1    14     5  0.2650916661E-01    2     5    1     5
