  -6.51556413278052     
 1     1     1  0.4593885938E+00    1     1    1     1
 1     2     1  0.8015783827E-16    1     2    1     1
 1     2     2  0.1344210251E-03    1     2    1     2
 1     3     1  0.8015784151E-16    1     3    1     1
 1     3     2  0.9041942762E-30    1     3    1     2
 1     3     3  0.1344210270E-03    1     3    1     3
 1     4     1 -0.3880358632E-01    1     4    1     1
 1     4     2 -0.1009265536E-15    1     4    1     2
 1     4     3 -0.1009265552E-15    1     4    1     3
 1     4     4  0.4404667672E-01    1     4    1     4
 1     5     1 -0.5490475693E-01    1     5    1     1
 1     5     2  0.5506932172E-16    1     5    1     2
 1     5     3  0.5506932271E-16    1     5    1     3
 1     5     4 -0.4376803768E-01    1     5    1     4
 1     5     5  0.9953785211E+00    1     5    1     5
 1     6     1 -0.3343274749E-15    1     6    1     1
 1     6     2 -0.3506908347E-02    1     6    1     2
 1     6     3  0.1320995601E-30    1     6    1     3
 1     6     4 -0.1161491935E-15    1     6    1     4
 1     6     5 -0.2313554540E-16    1     6    1     5
 1     6     6  0.1003375117E+01    1     6    1     6
 1     7     1 -0.3343274747E-15    1     7    1     1
 1     7     2  0.1290589358E-30    1     7    1     2
 1     7     3 -0.3506908643E-02    1     7    1     3
 1     7     4 -0.1161491933E-15    1     7    1     4
 1     7     5 -0.2313554533E-16    1     7    1     5
 1     7     6 -0.8973124053E-31    1     7    1     6
 1     7     7  0.1003375117E+01    1     7    1     7
 1     8     1  0.1342518803E-09    1     8    1     1
 1     8     2 -0.4010254092E-16    1     8    1     2
 1     8     3  0.4010254078E-16    1     8    1     3
 1     8     4  0.4458652899E-09    1     8    1     4
 1     8     5  0.1533498793E-10    1     8    1     5
 1     8     6 -0.9969840032E-17    1     8    1     6
 1     8     7  0.9969840124E-17    1     8    1     7
 1     8     8  0.1000030917E+01    1     8    1     8
 1     9     1 -0.1756878666E-30    1     9    1     1
 1     9     2 -0.4010304137E-16    1     9    1     2
 1     9     3 -0.4010304187E-16    1     9    1     3
 1     9     4  0.2070357967E-31    1     9    1     4
 1     9     5  0.2712087604E-31    1     9    1     5
 1     9     6 -0.9969985382E-17    1     9    1     6
 1     9     7 -0.9969985414E-17    1     9    1     7
 1     9     8 -0.1542387487E-36    1     9    1     8
 1     9     9  0.1000030914E+01    1     9    1     9
 1    10     1  0.2641920170E+00    2     1    1     1
 1    10     2 -0.3806763079E-15    2     1    1     2
 1    10     3 -0.3806763119E-15    2     1    1     3
 1    10     4  0.1951494270E-01    2     1    1     4
 1    10     5  0.8478675407E-02    2     1    1     5
 1    10     6  0.1205792653E-15    2     1    1     6
 1    10     7  0.1205792652E-15    2     1    1     7
 1    10     8  0.3138817113E-10    2     1    1     8
 1    10     9  0.8541379269E-31    2     1    1     9
 1    10    10  0.4516095212E+00    2     1    2     1
 1    11     1  0.2885805150E-15    2     2    1     1
 1    11     2 -0.8123355165E-04    2     2    1     2
 1    11     3  0.2533551561E-30    2     2    1     3
 1    11     4 -0.1045843282E-15    2     2    1     4
 1    11     5  0.1735222751E-15    2     2    1     5
 1    11     6  0.6042513615E-02    2     2    1     6
 1    11     7 -0.1695693489E-31    2     2    1     7
 1    11     8 -0.5671208810E-16    2     2    1     8
 1    11     9 -0.5671297346E-16    2     2    1     9
 1    11    10 -0.3907336024E-16    2     2    2     1
 1    11    11  0.1530435033E-03    2     2    2     2
 1    12     1  0.2885805157E-15    2     3    1     1
 1    12     2  0.2534374684E-30    2     3    1     2
 1    12     3 -0.8123355333E-04    2     3    1     3
 1    12     4 -0.1045843288E-15    2     3    1     4
 1    12     5  0.1735222753E-15    2     3    1     5
 1    12     6 -0.4673049448E-31    2     3    1     6
 1    12     7  0.6042513758E-02    2     3    1     7
 1    12     8  0.5671208786E-16    2     3    1     8
 1    12     9 -0.5671297360E-16    2     3    1     9
 1    12    10 -0.3907336210E-16    2     3    2     1
 1    12    11  0.5971374286E-30    2     3    2     2
 1    12    12  0.1530435055E-03    2     3    2     3
 1    13     1 -0.7441030552E-01    2     4    1     1
 1    13     2 -0.1012713689E-15    2     4    1     2
 1    13     3 -0.1012713705E-15    2     4    1     3
 1    13     4  0.4389964452E-01    2     4    1     4
 1    13     5 -0.3457968807E-01    2     4    1     5
 1    13     6  0.9997286221E-16    2     4    1     6
 1    13     7  0.9997286262E-16    2     4    1     7
 1    13     8  0.3131369983E-09    2     4    1     8
 1    13     9  0.1518640830E-30    2     4    1     9
 1    13    10 -0.1668496488E-01    2     4    2     1
 1    13    11 -0.9836995431E-16    2     4    2     2
 1    13    12 -0.9836995478E-16    2     4    2     3
 1    13    13  0.5128043752E-01    2     4    2     4
 1    14     1  0.1510960631E-01    2     5    1     1
 1    14     2 -0.1913585335E-15    2     5    1     2
 1    14     3 -0.1913585342E-15    2     5    1     3
 1    14     4  0.5888897275E-02    2     5    1     4
 1    14     5 -0.3623550949E-01    2     5    1     5
 1    14     6  0.1791642914E-16    2     5    1     6
 1    14     7  0.1791642907E-16    2     5    1     7
 1    14     8 -0.6164124205E-11    2     5    1     8
 1    14     9 -0.1209411903E-31    2     5    1     9
 1    14    10 -0.3916198185E-01    2     5    2     1
 1    14    11  0.5988130292E-17    2     5    2     2
 1    14    12  0.5988129990E-17    2     5    2     3
 1    14    13  0.5287631749E-03    2     5    2     4
 1    14    14  0.9976464891E+00    2     5    2     5
 1    15     1  0.1695588295E-15    2     6    1     1
 1    15     2 -0.1407943691E-02    2     6    1     2
 1    15     3 -0.5134763005E-31    2     6    1     3
 1    15     4 -0.4785724144E-16    2     6    1     4
 1    15     5  0.2042535004E-16    2     6    1     5
 1    15     6  0.3524725168E-01    2     6    1     6
 1    15     7  0.1268419231E-31    2     6    1     7
 1    15     8  0.4608004625E-17    2     6    1     8
 1    15     9  0.4608045519E-17    2     6    1     9
 1    15    10 -0.2885160627E-15    2     6    2     1
 1    15    11  0.4757722822E-03    2     6    2     2
 1    15    12 -0.6094648553E-31    2     6    2     3
 1    15    13  0.1124032552E-15    2     6    2     4
 1    15    14 -0.1786001393E-16    2     6    2     5
 1    15    15  0.1002686823E+01    2     6    2     6
 1    16     1  0.1695588293E-15    2     7    1     1
 1    16     2 -0.8686237497E-31    2     7    1     2
 1    16     3 -0.1407943748E-02    2     7    1     3
 1    16     4 -0.4785724143E-16    2     7    1     4
 1    16     5  0.2042534996E-16    2     7    1     5
 1    16     6  0.1181706263E-31    2     7    1     6
 1    16     7  0.3524725170E-01    2     7    1     7
 1    16     8 -0.4608004680E-17    2     7    1     8
 1    16     9  0.4608045557E-17    2     7    1     9
 1    16    10 -0.2885160623E-15    2     7    2     1
 1    16    11 -0.5890594556E-31    2     7    2     2
 1    16    12  0.4757723469E-03    2     7    2     3
 1    16    13  0.1124032552E-15    2     7    2     4
 1    16    14 -0.1786001387E-16    2     7    2     5
 1    16    15 -0.8213985835E-31    2     7    2     6
 1    16    16  0.1002686823E+01    2     7    2     7
 1    17     1 -0.9123112621E-11    2     8    1     1
 1    17     2  0.8331962694E-16    2     8    1     2
 1    17     3 -0.8331962732E-16    2     8    1     3
 1    17     4 -0.6274512563E-11    2     8    1     4
 1    17     5 -0.1372298005E-11    2     8    1     5
